Id,Id2,Estimate; RACE - Total population,Margin of Error; RACE - Total population,Percent; RACE - Total population,Percent Margin of Error; RACE - Total population,Estimate; RACE - Total population - One race,Margin of Error; RACE - Total population - One race,Percent; RACE - Total population - One race,Percent Margin of Error; RACE - Total population - One race,Estimate; RACE - Total population - Two or more races,Margin of Error; RACE - Total population - Two or more races,Percent; RACE - Total population - Two or more races,Percent Margin of Error; RACE - Total population - Two or more races,Estimate; RACE - One race,Margin of Error; RACE - One race,Percent; RACE - One race,Percent Margin of Error; RACE - One race,Estimate; RACE - One race - White,Margin of Error; RACE - One race - White,Percent; RACE - One race - White,Percent Margin of Error; RACE - One race - White,Estimate; RACE - One race - Black or African American,Margin of Error; RACE - One race - Black or African American,Percent; RACE - One race - Black or African American,Percent Margin of Error; RACE - One race - Black or African American,Estimate; RACE - One race - American Indian and Alaska Native,Margin of Error; RACE - One race - American Indian and Alaska Native,Percent; RACE - One race - American Indian and Alaska Native,Percent Margin of Error; RACE - One race - American Indian and Alaska Native,Estimate; RACE - One race - American Indian and Alaska Native - Cherokee tribal grouping,Margin of Error; RACE - One race - American Indian and Alaska Native - Cherokee tribal grouping,Percent; RACE - One race - American Indian and Alaska Native - Cherokee tribal grouping,Percent Margin of Error; RACE - One race - American Indian and Alaska Native - Cherokee tribal grouping,Estimate; RACE - One race - American Indian and Alaska Native - Chippewa tribal grouping,Margin of Error; RACE - One race - American Indian and Alaska Native - Chippewa tribal grouping,Percent; RACE - One race - American Indian and Alaska Native - Chippewa tribal grouping,Percent Margin of Error; RACE - One race - American Indian and Alaska Native - Chippewa tribal grouping,Estimate; RACE - One race - American Indian and Alaska Native - Navajo tribal grouping,Margin of Error; RACE - One race - American Indian and Alaska Native - Navajo tribal grouping,Percent; RACE - One race - American Indian and Alaska Native - Navajo tribal grouping,Percent Margin of Error; RACE - One race - American Indian and Alaska Native - Navajo tribal grouping,Estimate; RACE - One race - American Indian and Alaska Native - Sioux tribal grouping,Margin of Error; RACE - One race - American Indian and Alaska Native - Sioux tribal grouping,Percent; RACE - One race - American Indian and Alaska Native - Sioux tribal grouping,Percent Margin of Error; RACE - One race - American Indian and Alaska Native - Sioux tribal grouping,Estimate; RACE - One race - Asian,Margin of Error; RACE - One race - Asian,Percent; RACE - One race - Asian,Percent Margin of Error; RACE - One race - Asian,Estimate; RACE - One race - Asian - Asian Indian,Margin of Error; RACE - One race - Asian - Asian Indian,Percent; RACE - One race - Asian - Asian Indian,Percent Margin of Error; RACE - One race - Asian - Asian Indian,Estimate; RACE - One race - Asian - Chinese,Margin of Error; RACE - One race - Asian - Chinese,Percent; RACE - One race - Asian - Chinese,Percent Margin of Error; RACE - One race - Asian - Chinese,Estimate; RACE - One race - Asian - Filipino,Margin of Error; RACE - One race - Asian - Filipino,Percent; RACE - One race - Asian - Filipino,Percent Margin of Error; RACE - One race - Asian - Filipino,Estimate; RACE - One race - Asian - Japanese,Margin of Error; RACE - One race - Asian - Japanese,Percent; RACE - One race - Asian - Japanese,Percent Margin of Error; RACE - One race - Asian - Japanese,Estimate; RACE - One race - Asian - Korean,Margin of Error; RACE - One race - Asian - Korean,Percent; RACE - One race - Asian - Korean,Percent Margin of Error; RACE - One race - Asian - Korean,Estimate; RACE - One race - Asian - Vietnamese,Margin of Error; RACE - One race - Asian - Vietnamese,Percent; RACE - One race - Asian - Vietnamese,Percent Margin of Error; RACE - One race - Asian - Vietnamese,Estimate; RACE - One race - Asian - Other Asian,Margin of Error; RACE - One race - Asian - Other Asian,Percent; RACE - One race - Asian - Other Asian,Percent Margin of Error; RACE - One race - Asian - Other Asian,Estimate; RACE - One race - Native Hawaiian and Other Pacific Islander,Margin of Error; RACE - One race - Native Hawaiian and Other Pacific Islander,Percent; RACE - One race - Native Hawaiian and Other Pacific Islander,Percent Margin of Error; RACE - One race - Native Hawaiian and Other Pacific Islander,Estimate; RACE - One race - Native Hawaiian and Other Pacific Islander - Native Hawaiian,Margin of Error; RACE - One race - Native Hawaiian and Other Pacific Islander - Native Hawaiian,Percent; RACE - One race - Native Hawaiian and Other Pacific Islander - Native Hawaiian,Percent Margin of Error; RACE - One race - Native Hawaiian and Other Pacific Islander - Native Hawaiian,Estimate; RACE - One race - Native Hawaiian and Other Pacific Islander - Guamanian or Chamorro,Margin of Error; RACE - One race - Native Hawaiian and Other Pacific Islander - Guamanian or Chamorro,Percent; RACE - One race - Native Hawaiian and Other Pacific Islander - Guamanian or Chamorro,Percent Margin of Error; RACE - One race - Native Hawaiian and Other Pacific Islander - Guamanian or Chamorro,Estimate; RACE - One race - Native Hawaiian and Other Pacific Islander - Samoan,Margin of Error; RACE - One race - Native Hawaiian and Other Pacific Islander - Samoan,Percent; RACE - One race - Native Hawaiian and Other Pacific Islander - Samoan,Percent Margin of Error; RACE - One race - Native Hawaiian and Other Pacific Islander - Samoan,Estimate; RACE - One race - Native Hawaiian and Other Pacific Islander - Other Pacific Islander,Margin of Error; RACE - One race - Native Hawaiian and Other Pacific Islander - Other Pacific Islander,Percent; RACE - One race - Native Hawaiian and Other Pacific Islander - Other Pacific Islander,Percent Margin of Error; RACE - One race - Native Hawaiian and Other Pacific Islander - Other Pacific Islander,Estimate; RACE - One race - Some other race,Margin of Error; RACE - One race - Some other race,Percent; RACE - One race - Some other race,Percent Margin of Error; RACE - One race - Some other race,Estimate; RACE - Two or more races,Margin of Error; RACE - Two or more races,Percent; RACE - Two or more races,Percent Margin of Error; RACE - Two or more races,Estimate; RACE - Two or more races - White and Black or African American,Margin of Error; RACE - Two or more races - White and Black or African American,Percent; RACE - Two or more races - White and Black or African American,Percent Margin of Error; RACE - Two or more races - White and Black or African American,Estimate; RACE - Two or more races - White and American Indian and Alaska Native,Margin of Error; RACE - Two or more races - White and American Indian and Alaska Native,Percent; RACE - Two or more races - White and American Indian and Alaska Native,Percent Margin of Error; RACE - Two or more races - White and American Indian and Alaska Native,Estimate; RACE - Two or more races - White and Asian,Margin of Error; RACE - Two or more races - White and Asian,Percent; RACE - Two or more races - White and Asian,Percent Margin of Error; RACE - Two or more races - White and Asian,Estimate; RACE - Two or more races - Black or African American and American Indian and Alaska Native,Margin of Error; RACE - Two or more races - Black or African American and American Indian and Alaska Native,Percent; RACE - Two or more races - Black or African American and American Indian and Alaska Native,Percent Margin of Error; RACE - Two or more races - Black or African American and American Indian and Alaska Native,Estimate; RACE - Race alone or in combination with one or more other races - Total population,Margin of Error; RACE - Race alone or in combination with one or more other races - Total population,Percent; RACE - Race alone or in combination with one or more other races - Total population,Percent Margin of Error; RACE - Race alone or in combination with one or more other races - Total population,Estimate; RACE - Race alone or in combination with one or more other races - Total population - White,Margin of Error; RACE - Race alone or in combination with one or more other races - Total population - White,Percent; RACE - Race alone or in combination with one or more other races - Total population - White,Percent Margin of Error; RACE - Race alone or in combination with one or more other races - Total population - White,Estimate; RACE - Race alone or in combination with one or more other races - Total population - Black or African American,Margin of Error; RACE - Race alone or in combination with one or more other races - Total population - Black or African American,Percent; RACE - Race alone or in combination with one or more other races - Total population - Black or African American,Percent Margin of Error; RACE - Race alone or in combination with one or more other races - Total population - Black or African American,Estimate; RACE - Race alone or in combination with one or more other races - Total population - American Indian and Alaska Native,Margin of Error; RACE - Race alone or in combination with one or more other races - Total population - American Indian and Alaska Native,Percent; RACE - Race alone or in combination with one or more other races - Total population - American Indian and Alaska Native,Percent Margin of Error; RACE - Race alone or in combination with one or more other races - Total population - American Indian and Alaska Native,Estimate; RACE - Race alone or in combination with one or more other races - Total population - Asian,Margin of Error; RACE - Race alone or in combination with one or more other races - Total population - Asian,Percent; RACE - Race alone or in combination with one or more other races - Total population - Asian,Percent Margin of Error; RACE - Race alone or in combination with one or more other races - Total population - Asian,Estimate; RACE - Race alone or in combination with one or more other races - Total population - Native Hawaiian and Other Pacific Islander,Margin of Error; RACE - Race alone or in combination with one or more other races - Total population - Native Hawaiian and Other Pacific Islander,Percent; RACE - Race alone or in combination with one or more other races - Total population - Native Hawaiian and Other Pacific Islander,Percent Margin of Error; RACE - Race alone or in combination with one or more other races - Total population - Native Hawaiian and Other Pacific Islander
8600000US37013,37013,81944,2173,81944,(X),79350,2245,96.8,0.7,2594,578,3.2,0.7,79350,2245,96.8,0.7,37426,1889,45.7,1.9,32145,1723,39.2,1.8,469,188,0.6,0.2,6,10,0,0.1,0,29,0,0.1,0,29,0,0.1,0,29,0,0.1,2277,595,2.8,0.7,120,107,0.1,0.1,153,88,0.2,0.1,65,56,0.1,0.1,7,10,0,0.1,297,215,0.4,0.3,294,217,0.4,0.3,1341,435,1.6,0.5,95,109,0.1,0.1,0,29,0,0.1,16,30,0,0.1,0,29,0,0.1,79,108,0.1,0.1,6938,1370,8.5,1.6,2594,578,3.2,0.7,677,235,0.8,0.3,414,168,0.5,0.2,712,298,0.9,0.4,215,226,0.3,0.3,81944,2173,81944,(X),39787,2005,48.6,2.1,33151,1672,40.5,1.8,1205,352,1.5,0.4,3016,661,3.7,0.8,243,104,0.3,0.1
8600000US37015,37015,17400,845,17400,(X),17238,857,99.1,0.5,162,79,0.9,0.5,17238,857,99.1,0.5,16217,871,93.2,1.4,476,124,2.7,0.7,60,55,0.3,0.3,35,42,0.2,0.2,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,122,64,0.7,0.4,24,43,0.1,0.2,0,19,0,0.2,29,47,0.2,0.3,7,12,0,0.1,10,15,0.1,0.1,7,12,0,0.1,45,61,0.3,0.3,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,363,176,2.1,1,162,79,0.9,0.5,2,6,0,0.1,145,77,0.8,0.4,9,14,0.1,0.1,0,19,0,0.2,17400,845,17400,(X),16373,857,94.1,1.2,478,125,2.7,0.7,205,63,1.2,0.4,137,64,0.8,0.4,6,10,0,0.1
8600000US37027,37027,51034,869,51034,(X),50106,894,98.2,0.7,928,367,1.8,0.7,50106,894,98.2,0.7,45843,1018,89.8,1.2,1651,427,3.2,0.8,42,62,0.1,0.1,34,56,0.1,0.1,0,29,0,0.1,0,29,0,0.1,0,29,0,0.1,2412,464,4.7,0.9,956,320,1.9,0.6,419,180,0.8,0.4,49,47,0.1,0.1,71,62,0.1,0.1,769,386,1.5,0.8,108,89,0.2,0.2,40,37,0.1,0.1,13,17,0,0.1,0,29,0,0.1,0,29,0,0.1,8,13,0,0.1,5,10,0,0.1,145,93,0.3,0.2,928,367,1.8,0.7,130,100,0.3,0.2,123,75,0.2,0.1,366,162,0.7,0.3,0,29,0,0.1,51034,869,51034,(X),46550,981,91.2,1.1,1810,465,3.5,0.9,180,103,0.4,0.2,3008,502,5.9,1,48,49,0.1,0.1
8600000US37064,37064,51393,1158,51393,(X),50748,1231,98.7,0.5,645,245,1.3,0.5,50748,1231,98.7,0.5,45130,1351,87.8,1.6,3444,414,6.7,0.8,79,99,0.2,0.2,20,33,0,0.1,0,29,0,0.1,0,29,0,0.1,5,8,0,0.1,1131,359,2.2,0.7,400,277,0.8,0.5,162,96,0.3,0.2,167,153,0.3,0.3,121,115,0.2,0.2,182,142,0.4,0.3,23,37,0,0.1,76,74,0.1,0.1,8,14,0,0.1,8,14,0,0.1,0,29,0,0.1,0,29,0,0.1,0,29,0,0.1,956,578,1.9,1.1,645,245,1.3,0.5,249,186,0.5,0.4,199,95,0.4,0.2,146,102,0.3,0.2,0,29,0,0.1,51393,1158,51393,(X),45775,1276,89.1,1.5,3734,459,7.3,0.9,319,151,0.6,0.3,1277,374,2.5,0.7,8,14,0,0.1
8600000US37072,37072,29970,722,29970,(X),29342,792,97.9,0.9,628,273,2.1,0.9,29342,792,97.9,0.9,25112,1058,83.8,2.6,3442,602,11.5,2,42,44,0.1,0.1,18,29,0.1,0.1,0,23,0,0.1,0,23,0,0.1,0,23,0,0.1,368,207,1.2,0.7,69,93,0.2,0.3,101,98,0.3,0.3,100,143,0.3,0.5,14,15,0,0.1,0,23,0,0.1,38,57,0.1,0.2,46,72,0.2,0.2,28,52,0.1,0.2,0,23,0,0.1,28,52,0.1,0.2,0,23,0,0.1,0,23,0,0.1,350,272,1.2,0.9,628,273,2.1,0.9,302,236,1,0.8,132,83,0.4,0.3,48,47,0.2,0.2,0,23,0,0.1,29970,722,29970,(X),25740,1003,85.9,2.4,3757,638,12.5,2.2,187,95,0.6,0.3,416,210,1.4,0.7,28,52,0.1,0.2
8600000US37076,37076,37929,1350,37929,(X),37203,1331,98.1,0.8,726,294,1.9,0.8,37203,1331,98.1,0.8,28689,1423,75.6,2.5,6700,850,17.7,2.3,53,48,0.1,0.1,0,26,0,0.1,0,26,0,0.1,0,26,0,0.1,0,26,0,0.1,932,347,2.5,0.9,485,287,1.3,0.8,78,61,0.2,0.2,131,100,0.3,0.3,25,26,0.1,0.1,31,36,0.1,0.1,70,86,0.2,0.2,112,121,0.3,0.3,28,47,0.1,0.1,0,26,0,0.1,0,26,0,0.1,28,47,0.1,0.1,0,26,0,0.1,801,338,2.1,0.9,726,294,1.9,0.8,471,274,1.2,0.7,87,53,0.2,0.1,86,73,0.2,0.2,17,27,0,0.1,37929,1350,37929,(X),29389,1447,77.5,2.4,7213,885,19,2.3,173,90,0.5,0.2,1018,374,2.7,1,28,47,0.1,0.1
8600000US37080,37080,7962,739,7962,(X),7923,735,99.5,0.5,39,38,0.5,0.5,7923,735,99.5,0.5,7554,689,94.9,2.6,329,210,4.1,2.6,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,40,39,0.5,0.5,28,39,0.4,0.5,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,12,19,0.2,0.2,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,39,38,0.5,0.5,10,13,0.1,0.2,19,30,0.2,0.4,0,17,0,0.4,0,17,0,0.4,7962,739,7962,(X),7593,694,95.4,2.5,339,210,4.3,2.5,19,30,0.2,0.4,40,39,0.5,0.5,0,17,0,0.4
8600000US37086,37086,32310,339,32310,(X),31474,483,97.4,1,836,324,2.6,1,31474,483,97.4,1,23615,1003,73.1,3,6763,806,20.9,2.5,254,361,0.8,1.1,0,26,0,0.1,0,26,0,0.1,0,26,0,0.1,0,26,0,0.1,499,326,1.5,1,5,10,0,0.1,23,25,0.1,0.1,74,107,0.2,0.3,0,26,0,0.1,0,26,0,0.1,45,184,0.1,0.6,352,216,1.1,0.7,8,14,0,0.1,8,14,0,0.1,0,26,0,0.1,0,26,0,0.1,0,26,0,0.1,335,279,1,0.9,836,324,2.6,1,473,286,1.5,0.9,130,89,0.4,0.3,87,73,0.3,0.2,97,96,0.3,0.3,32310,339,32310,(X),24344,962,75.3,2.9,7367,825,22.8,2.6,481,382,1.5,1.2,586,344,1.8,1.1,33,31,0.1,0.1
8600000US37115,37115,36959,1513,36959,(X),36196,1512,97.9,0.7,763,255,2.1,0.7,36196,1512,97.9,0.7,21544,1157,58.3,2.8,11685,1051,31.6,2.4,42,41,0.1,0.1,24,33,0.1,0.1,0,26,0,0.1,0,26,0,0.1,0,26,0,0.1,262,222,0.7,0.6,16,26,0,0.1,1,3,0,0.1,166,211,0.4,0.6,0,26,0,0.1,21,25,0.1,0.1,14,23,0,0.1,44,70,0.1,0.2,0,26,0,0.1,0,26,0,0.1,0,26,0,0.1,0,26,0,0.1,0,26,0,0.1,2663,906,7.2,2.3,763,255,2.1,0.7,385,167,1,0.4,91,56,0.2,0.2,50,46,0.1,0.1,0,26,0,0.1,36959,1513,36959,(X),22267,1183,60.2,2.8,12204,1077,33,2.5,145,68,0.4,0.2,377,235,1,0.6,102,126,0.3,0.3
8600000US37122,37122,48107,1122,48107,(X),47496,1165,98.7,0.5,611,230,1.3,0.5,47496,1165,98.7,0.5,43804,1288,91.1,1.3,2637,473,5.5,1,126,102,0.3,0.2,29,47,0.1,0.1,0,26,0,0.1,0,26,0,0.1,0,26,0,0.1,687,182,1.4,0.4,346,142,0.7,0.3,98,101,0.2,0.2,51,48,0.1,0.1,0,26,0,0.1,84,86,0.2,0.2,0,26,0,0.1,108,100,0.2,0.2,0,26,0,0.1,0,26,0,0.1,0,26,0,0.1,0,26,0,0.1,0,26,0,0.1,242,139,0.5,0.3,611,230,1.3,0.5,220,109,0.5,0.2,195,129,0.4,0.3,176,149,0.4,0.3,11,18,0,0.1,48107,1122,48107,(X),44403,1252,92.3,1.2,2868,485,6,1,333,181,0.7,0.4,864,221,1.8,0.5,0,26,0,0.1
